cust_id,총구매액,평균구매액,최대구매액,구매상품종류1,구매상품종류2,구매상품종류3,내점일수,구매주기,주말방문비율,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,최근3개월_구매금액,최근3개월_구매건수,최근6개월_구매금액,최근6개월_구매건수,최근12개월_구매금액,최근12개월_구매건수,주구매상품,주구매지점,남성선호상품구매비율,여성선호상품구매비율,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,주부물품구매비율,스타킹구매건수,고객등급,평균대비구매비중,주환불상품,평균대비내점일수비율,평일고가상품구매건수,방문지점,주방관련구매횟수,주구매시즌,주구매요일,선호가격대,주로먼저사는품목,가격선호도,라이프 스타일(평균),라이프 스타일(건수),선호방문계절,선호방문월,구매지점다양성,행사상품구매수,휴일방문율,최소구매액,저가상품구매율,요일 간 구매건수 편차,재구매비율,성별선호상품구매여부,구매물품종류수,봄-주구매상품,여름-주구매상품,가을-주구매상품,겨울-주구매상품,봄_이용지수,여름_이용지수,가을_이용지수,겨울_이용지수,겨울_구매건수,Top- 10 제외 주구매상품,하루 최고 구매 금액,하루 최고 구매 건수,금요일 방문 횟수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,가성비 제품 총 구입건수,구매다양성지수,사치율평균,금액편차,충성도,WS구입건수,구매건수편차,휴면일수,취미용품 구매비율,아동용품 구매건수,인기제품구매율,의류구매비용,명절식품비용,발렌타인,화이트,단독상품군구매율,구매건수,첫구매상품1,첫구매상품2,rest_date,c_class,endmonth,주방용품구매,하루최대구매건수,구매폭,주구매계절,내점당평균구매상품종류,구매력지수,생활용품-구매건수,생활용품-구매액,생활용품-구매비율,가전제품-구매건수,가전제품-구매액,가전제품-구매비율,요일_변동계수,전체방문_중_환불방문(표준화),월_재방문율,최고액 중분류명,중분류명별 금액합,동일한_지점&분류_최대횟수,서로 다른 대분류구입,저가상품구매비율,거래당 구매 물품 다양성,시즌 마감 방문비율,"('주부물품구매비율', '')",recommend_items,고가상품최다빈도품목,최대지출품목,Top5상품구매건수,선호시즌,다양한 제품 보유 지점 선호도,목적지향적 물품 소비율,내점시마다 구매액의 일관성,총초고가상품구매액,초고가상품구매율
1435,150600400,7530020,49000000,12,13,9,8,41,0.3,0.1,0.1,0.3,0.5,0.0,0.0,18825050.0,2.5,72432000.0,12.0,100285400.0,17.0,150600400,20,골프,본  점,0.2,0.0,0.005201845413425197,3.0,0.45,0.4,0.0,0.0,ACE,104.0614098044271,0,0.41316078011551516,1.0,3,8.0,4,3,4,0,4.0,예체능,식품,fall,12,0.125,1.0,0.3,9500.0,0.2,0.55,0.25,0,20,스포츠,수산품,골프,가공식품,0.1,0.1,0.3,0.5,10.0,골프,49000000,9,8,0.0,0,138142000.0,14.0,2.4,1.66,14378417.787657343,16.550157043617883,20.0,2.7945525240230875,26,0.35,2.0,0.7,4281600.0,0.0,0.0,0.0,0.15,20,L/C골프의류,골프,26,lenith,0.23822645889386748,0.0,9,60.0,겨울,1.125,18346450,,,,,,,1.3469100440143233,-0.48535879389016523,0.2727272727272727,L/C골프의류,128125000,4,9,0.0,0.05102040816326531,0.125,0.15,기초 화장품,골프,골프,1,기타,40,0.0,283870186867500.0,146771600.0,0.9745764287478652
1436,8645940,166268,4640000,24,28,11,18,16,0.3076923076923077,0.07692307692307693,0.4807692307692308,0.21153846153846154,0.23076923076923078,0.0,0.0,480330.0,2.888888888888889,1659840.0,16.0,2342440.0,33.0,8645940,52,가공식품,본  점,0.0,0.0,0.14030863040918629,1.0,0.04,0.7307692307692307,0.0,1.0,BABY,5.974145523414868,0,0.929611755259909,0.0,3,35.0,3,6,1,0,1.0,명품,식품,summer,7,0.125,3.0,0.308,3600.0,0.75,0.2692307692307692,0.19230769230769232,10000,52,일용잡화,가공식품,가공식품,가공식품,0.07692307692307693,0.4807692307692308,0.21153846153846154,0.23076923076923078,12.0,차/커피,4640000,9,18,0.0,0,6922840.0,43.0,2.6,0.695,654763.79837234,12.890741766469143,52.0,3.2249030993194197,23,0.0,0.0,0.8269230769230769,6041000.0,0.0,0.0,0.0,0.07692307692307693,52,상품군미지정,가공식품,23,vvip,0.8262490833848026,0.0,9,46.15384615384615,여름,0.6111111111111112,434016,2.0,230000.0,0.038461538461538464,,,,0.740821549394547,-0.48535879389016523,0.7272727272727273,디자이너부틱,4640000,9,11,0.0,0.05895691609977326,1.4444444444444444,0.1346153846153846,기초 화장품,액세서리,디자이너,11,기타,144,0.0,1081532962855.5555,4640000.0,0.5366680777335952
1437,37007940,184119,65757000,65,48,22,64,5,0.26865671641791045,0.13930348258706468,0.31840796019900497,0.3880597014925373,0.15422885572139303,77501400.0,12.0,578249.0625,3.140625,9643050.0,67.0,19198090.0,139.0,37007940,201,가공식품,본  점,0.0945273631840796,0.07462686567164178,0.09122096501453472,1.0,0.12,0.5671641791044776,0.05970149253731343,0.0,VIP,25.57163467266787,아웃도아,3.3052862409241213,0.0,5,123.0,3,2,1,0,1.0,예체능,식품,fall,11,0.20833333333333334,2.0,0.294,1250.0,0.74,0.1890547263681592,0.1691542288557214,10000,201,가공식품,가공식품,가공식품,가공식품,0.13930348258706468,0.31840796019900497,0.3880597014925373,0.15422885572139303,31.0,스포츠,65757000,13,64,0.0,0,12644940.0,141.0,2.8,0.81,4817757.670369763,14.278634880102832,189.0,10.897247358851684,6,0.1111111111111111,0.0,0.7014925373134329,768400.0,11000.0,0.0,0.0,0.024875621890547265,201,밥류,가공식품,6,crown,0.5030312414038717,1.0,13,32.33830845771145,가을,0.34375,1661165,14.0,5460000.0,0.06965174129353234,2.0,0.0,0.009950248756218905,0.5589215129091327,0.7111631651421677,1.0,아웃도아,9000000,12,22,0.07960199004975124,0.06409438775510203,0.609375,0.11442786069651742,농산가공,스포츠,스포츠,33,기타,503,0.004975124378109453,137172826497624.08,80611000.0,2.1782082439606203
1438,3250000,3250000,3250000,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3250000.0,1.0,0.0,0.0,0.0,0.0,3250000,1,골프,본  점,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BABY,2.2456751898692704,0,0.051645097514439395,0.0,1,0.0,2,5,4,0,3.0,예체능,예체능,spring,4,0.041666666666666664,0.0,0.0,3250000.0,0.0,1.0,0.0,0,1,골프,없음,없음,없음,1.0,0.0,0.0,0.0,없음,골프,3250000,1,1,0.0,0,3250000.0,1.0,1.0,0.406,6399427.609587048,14.99416586199818,1.0,6.012613,248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,L/C골프의류,골프,248,vip,1.0,0.0,1,100.0,봄,1.0,3250000,,,,,,,2.6457513110645907,-0.48535879389016523,0.0,L/C골프의류,3250000,1,1,0.0,0.02040816326530612,1.0,0.0,시티캐주얼,골프,골프,0,이사/혼수시즌,8,0.0,0.0,3250000.0,1.0
1439,21912150,1153271,8750000,14,14,11,5,62,0.0,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0,4382430.0,3.8,9310450.0,7.0,21189450.0,18.0,21912150,19,젓갈/반찬,본  점,0.0,0.21052631578947367,0.09165234812649603,4.0,0.16,0.3157894736842105,0.0,0.0,VIP,15.140791265136595,0,0.258225487572197,0.0,1,13.0,3,3,3,0,2.0,화장품,식품,summer,7,0.041666666666666664,0.0,0.0,1250.0,0.32,0.5789473684210527,0.21052631578947367,0,19,없음,주방용품,없음,젓갈/반찬,0.0,0.5789473684210527,0.0,0.42105263157894735,8.0,젓갈/반찬,11791000,10,5,0.0,0,13758850.0,11.0,3.6,0.98,2351371.91652234,13.492398409917262,19.0,5.033222956847167,10,0.05263157894736842,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.3684210526315789,19,우육,육류,10,ace,0.4206319325123276,1.0,10,73.68421052631578,여름,2.2,3090840,3.0,4696000.0,0.15789473684210525,,,,1.558937536247232,-0.48535879389016523,0.0,기초 화장품,8750000,3,11,0.05263157894736842,0.07755102040816327,1.2,0.5263157894736842,수입단기행사,화장품,화장품,4,휴가시즌,40,0.0,25698033263600.0,18108400.0,0.8264090926723302
1440,317000,45286,125000,2,7,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,317000.0,7.0,0.0,0.0,0.0,0.0,317000,7,가공식품,강남점,0.0,0.0,0.9242902208201893,1.0,0.0,0.8571428571428571,0.0,0.0,BABY,0.21903970313494114,0,0.051645097514439395,0.0,1,6.0,2,1,2,0,1.0,식품,식품,spring,4,0.041666666666666664,0.0,0.0,12000.0,0.86,1.0,0.0,0,7,가공식품,없음,없음,없음,1.0,0.0,0.0,0.0,없음,없음,317000,7,1,0.0,0,192000.0,6.0,7.0,1.357,41225.85873661613,10.720768985579227,7.0,6.012613,266,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,7,떡,가공식품,266,etc,0.0,0.0,7,28.57142857142857,봄,2.0,125000,,,,,,,2.6457513110645907,-0.48535879389016523,0.0,서양델리,125000,6,2,0.0,0.14285714285714285,0.0,0.0,포숑,,가공식품,1,이사/혼수시즌,5,0.0,0.0,,
1441,89134070,96361,11308000,80,56,22,163,2,0.28216216216216217,0.2637837837837838,0.23351351351351352,0.2410810810810811,0.2616216216216216,7347400.0,6.0,546834.7852760736,5.674846625766871,26233860.0,232.0,45085660.0,445.0,89134070,925,기타,노원점,0.00972972972972973,0.010810810810810811,0.43537123346886325,2.0,0.03,0.5762162162162162,0.006486486486486486,0.0,VIP+,61.58959063725257,단기행사(스포츠),8.418150894853621,1.0,3,548.0,1,1,1,0,1.0,가전,식품,fall,1,0.125,13.0,0.297,1000.0,0.77,0.1362162162162162,0.04,10000,925,기타,기타,기타,기타,0.2637837837837838,0.23351351351351352,0.2410810810810811,0.2616216216216216,242.0,주류,12197650,28,163,0.0,0,62916270.0,878.0,4.3,0.996,633969.2197378824,12.06650872858702,919.0,9.080031370924315,2,0.002176278563656148,3.0,0.9491891891891892,22590000.0,2929640.0,0.0,1.0,0.002162162162162162,925,상품군미지정,기타,2,lenith,0.40277292397845177,1.0,28,8.64864864864865,겨울,0.13496932515337423,432425,19.0,6942600.0,0.02054054054054054,1.0,9396000.0,0.001081081081081081,0.37639117812140105,-0.21690163217914224,1.0,시티웨어,18348000,285,22,0.24,0.11581319644422183,1.8159509202453987,0.31675675675675674,돈육,주류,시티웨어,353,이사/혼수시즌,1301,0.001081081081081081,2488946782591.8267,31704000.0,0.3556889077319144
1442,74138910,639129,19584000,44,29,16,38,8,0.25862068965517243,0.3706896551724138,0.28448275862068967,0.13793103448275862,0.20689655172413793,2068000.0,1.0,1951023.9473684211,3.0526315789473686,16537220.0,18.0,44991720.0,49.0,74138910,116,수산품,본  점,0.017241379310344827,0.017241379310344827,0.182961281734517,4.0,0.09,0.6637931034482759,0.008620689655172414,0.0,VIP+,51.22828024336946,아동신발,1.962513705548697,1.0,2,71.0,1,5,3,0,2.0,명품,식품,spring,3,0.08333333333333333,4.0,0.267,600.0,0.46,0.19827586206896552,0.12931034482758622,10000,116,수산품,수산품,수산품,기타,0.3706896551724138,0.28448275862068967,0.13793103448275862,0.20689655172413793,24.0,주류,19584000,9,38,0.0,0,71481210.0,98.0,2.4,1.294,2270111.9827916627,14.264827067063528,115.0,4.987256487561802,15,0.008695652173913044,1.0,0.8448275862068966,56428500.0,443210.0,0.0,0.0,0.04310344827586207,116,디자이너부틱,수산품,15,pretige,0.6854306328485271,0.0,9,37.93103448275862,봄,0.42105263157894735,1706142,,,,,,,0.4698341769019963,-0.19747381126584454,0.8181818181818182,디자이너부틱,54803500,8,16,0.1206896551724138,0.06229860365198711,0.9736842105263158,0.5,일반가공식품,디자이너,디자이너,39,입학/졸업시즌,304,0.0,13916483859887.053,48289000.0,0.6513313993960796
1443,50573110,1366841,13950000,21,21,15,18,18,0.43243243243243246,0.13513513513513514,0.40540540540540543,0.2972972972972973,0.16216216216216217,1814400.0,1.0,2809617.222222222,2.0555555555555554,28408000.0,7.0,39195410.0,26.0,50573110,37,골프,광주점,0.08108108108108109,0.13513513513513514,0.02147702603221356,3.0,0.38,0.32432432432432434,0.02702702702702703,4.0,VIP+,34.94485489277831,트래디셔널Ⅰ,0.929611755259909,0.0,1,9.0,3,6,4,0,2.0,예체능,식품,fall,7,0.041666666666666664,2.0,0.459,1250.0,0.35,0.40540540540540543,0.1891891891891892,10000,37,캐주얼,트래디셔널,골프,수산품,0.13513513513513514,0.40540540540540543,0.2972972972972973,0.16216216216216217,6.0,골프,13950000,5,18,0.0,0,38995910.0,26.0,1.9,0.79,2783860.9822969176,14.635044017225669,36.0,2.0045403009622476,27,0.19444444444444445,2.0,0.7027027027027027,5495000.0,0.0,0.0,0.0,0.10810810810810811,37,N/B골프의류,골프,27,pretige,0.11807579166082528,0.0,5,56.75675675675676,여름,0.8333333333333334,2655266,,,,,,,0.9249931724752798,0.12239839165006736,0.8181818181818182,N/B골프의류,34527000,4,15,0.16216216216216217,0.04195011337868481,0.3888888888888889,0.16216216216216217,기초 화장품,골프,골프,7,휴가시즌,90,0.02702702702702703,12672669719208.95,36399000.0,0.7197303072719871
1444,86435340,2619253,34500000,19,14,12,21,10,0.42424242424242425,0.12121212121212122,0.3333333333333333,0.21212121212121213,0.3333333333333333,17540000.0,5.0,4115968.5714285714,1.5714285714285714,45301840.0,18.0,57391840.0,22.0,86435340,33,섬유잡화,본  점,0.2727272727272727,0.030303030303030304,0.004783922872288117,3.0,0.55,0.15151515151515152,0.15151515151515152,0.0,VIP+,59.724830327973834,넥타이(특정),1.0845470478032273,1.0,2,4.0,4,6,4,0,3.0,남성의류,의류,fall,12,0.08333333333333333,0.0,0.424,7300.0,0.27,0.303030303030303,0.2727272727272727,10000,33,육류,남성 캐주얼,트래디셔널,아동,0.12121212121212122,0.3333333333333333,0.21212121212121213,0.3333333333333333,11.0,아동,34500000,3,21,0.0,0,71145840.0,15.0,1.5,1.262,6949976.382850627,15.221603207227865,28.0,2.516611478423583,16,0.03571428571428571,2.0,0.45454545454545453,20225000.0,0.0,0.0,0.0,0.15151515151515152,33,시티캐주얼,섬유잡화,16,lenith,0.6054444860169463,1.0,3,57.57575757575758,겨울,0.5714285714285714,3936023,2.0,365540.0,0.06060606060606061,,,,0.7814422398925834,1.5983801279620606,0.45454545454545453,시티캐주얼,58285000,3,12,0.15151515151515152,0.032069970845481056,0.2857142857142857,0.06060606060606061,디자이너부틱,남성 캐주얼,남성 캐주얼,5,기타,176,0.0,86103110701469.38,90640000.0,1.048645149079069
1445,4810000,2405000,4625000,1,2,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4810000.0,2.0,0.0,0.0,0.0,0.0,4810000,2,구두,분당점,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BABY,3.3235992810065205,0,0.051645097514439395,0.0,1,0.0,1,2,3,0,3.0,의류,기타,fall,2,0.041666666666666664,0.0,0.0,185000.0,0.0,1.0,0.0,0,2,없음,없음,없음,구두,0.0,0.0,0.0,1.0,2.0,없음,4810000,2,1,4810000.0,2,4810000.0,2.0,2.0,0.874,3139554.108468271,14.693060877322328,2.0,6.012613,307,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,상품군미지정,기타,307,vip,1.0,0.0,2,50.0,겨울,2.0,4625000,,,,,,,2.645751311064591,-0.48535879389016523,0.0,캐릭터 여화,4625000,2,2,0.0,0.04081632653061224,2.0,0.0,기초 화장품,구두,구두,1,입학/졸업시즌,8,0.0,0.0,4625000.0,0.9615384615384616
1446,22914000,1762615,7152000,6,5,4,9,23,0.38461538461538464,0.23076923076923078,0.5384615384615384,0.15384615384615385,0.07692307692307693,8682000.0,3.0,2546000.0,1.4444444444444444,0.0,0.0,9809000.0,7.0,22914000,13,디자이너,강남점,0.0,0.38461538461538464,0.0,0.0,0.92,0.9230769230769231,0.23076923076923078,0.0,VIP,15.833046554050604,디자이너부틱,0.4648058776299545,0.0,1,1.0,3,7,4,0,2.0,의류,명품,summer,7,0.041666666666666664,0.0,0.385,298000.0,0.23,0.38461538461538464,0.3076923076923077,0,13,화장품,디자이너,화장품,디자이너,0.23076923076923078,0.5384615384615384,0.15384615384615385,0.07692307692307693,1.0,없음,7450000,2,9,2070000.0,5,22382000.0,12.0,1.3,0.554,2431671.039520857,15.07102512509264,10.0,0.816496580927726,113,0.0,0.0,0.9230769230769231,12982000.0,0.0,0.0,0.0,0.07692307692307693,13,기초 화장품,화장품,113,ace,0.473902417735882,1.0,2,46.15384615384615,여름,0.4444444444444444,3054000,1.0,532000.0,0.07692307692307693,,,,1.0509693093291896,1.9456699482707651,0.2727272727272727,시티웨어,10912000,4,4,0.23076923076923078,0.029478458049886618,0.3333333333333333,0.07692307692307693,니  트,화장품,시티웨어,12,휴가시즌,45,0.0,18405367777777.777,22621000.0,0.9872130575194205
1447,78448800,6034523,37716000,8,6,6,10,31,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.0,0.0,7844880.0,1.3,11519000.0,2.0,21495800.0,6.0,78448800,13,화장품,본  점,0.0,0.46153846153846156,0.0,0.0,1.0,0.6153846153846154,0.0,0.0,VIP+,54.2063150261589,0,0.516450975144394,1.0,2,0.0,1,4,4,0,4.0,명품,화장품,fall,7,0.08333333333333333,0.0,0.462,135000.0,0.0,0.3076923076923077,0.3076923076923077,10000,13,가구,화장품,화장품,화장품,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,4.0,란제리/내의,37716000,2,10,0.0,0,67492000.0,11.0,1.3,0.872,9899249.02994783,15.784501010084258,13.0,1.140175425099138,39,0.0,0.0,0.8461538461538461,59097800.0,0.0,0.0,0.0,0.15384615384615385,13,기초 화장품,화장품,39,lenith,0.7918515005965674,0.0,2,61.53846153846154,여름,0.6,7559100,,,,1.0,8400000.0,0.07692307692307693,0.8473185457363233,-0.48535879389016523,0.09090909090909091,디자이너부틱,37716000,4,6,0.0,0.026530612244897955,0.9,0.0,캐릭터 여화,화장품,디자이너,10,기타,77,0.07692307692307693,105859957009600.0,66556000.0,0.8484004854121414
1448,52050000,6506250,26400000,3,4,4,5,46,0.125,0.0,0.5,0.125,0.375,20900000.0,1.0,10410000.0,1.6,9850000.0,1.0,11250000.0,4.0,52050000,8,화장품,분당점,0.0,0.5,0.0,0.0,1.0,0.625,0.125,0.0,VIP+,35.96535188698324,식탁,0.258225487572197,2.0,1,0.0,1,2,4,0,4.0,의류,화장품,fall,7,0.041666666666666664,0.0,0.125,1100000.0,0.12,0.75,0.25,0,8,없음,화장품,화장품,화장품,0.0,0.5,0.125,0.375,3.0,가구,39000000,3,5,27500000.0,2,52050000.0,6.0,1.6,1.297,10076451.803704564,16.055155957680714,7.0,0.9574271077563381,87,0.0,0.0,0.75,26400000.0,0.0,0.0,0.0,0.25,8,기초 화장품,화장품,87,pretige,0.0345821325648415,0.0,3,37.5,여름,0.8,12070000,,,,2.0,0.0,0.25,1.9189298232782428,1.7025670740546723,0.09090909090909091,시니어,26400000,4,4,0.125,0.03265306122448979,0.4,0.0,숙녀고정행사,화장품,시티웨어,6,휴가시즌,40,0.25,379296400000000.0,68650000.0,1.318924111431316
1449,191100420,1737277,23980000,56,43,23,44,7,0.3181818181818182,0.3090909090909091,0.23636363636363636,0.39090909090909093,0.06363636363636363,37533500.0,7.0,4343191.363636363,2.5,66460120.0,31.0,108469120.0,65.0,191100420,110,기타,본  점,0.08181818181818182,0.14545454545454545,0.019062229167261902,4.0,0.55,0.39090909090909093,0.06363636363636363,0.0,ACE,132.04599137464533,수입의류,2.2723842906353333,3.0,2,26.0,3,4,4,0,2.0,가전,식품,fall,10,0.08333333333333333,0.0,0.364,2500.0,0.22,0.22727272727272724,0.18181818181818182,10000,110,디자이너,화장품,기타,골프,0.3090909090909091,0.23636363636363636,0.39090909090909093,0.06363636363636363,7.0,골프,23980000,8,44,25122000.0,9,108622220.0,83.0,2.4,0.838,3533994.1879270803,15.016586196829074,103.0,8.050503466281226,16,0.14563106796116504,1.0,0.7545454545454545,66001000.0,200000.0,0.0,0.0,0.05454545454545454,110,기초 화장품,트래디셔널,16,lenith,0.4163266621810669,1.0,8,50.90909090909091,가을,0.5227272727272727,4408866,9.0,9630800.0,0.08181818181818182,,,,0.6651083716248877,0.7577809038057651,1.0,기초 화장품,35042000,8,23,0.07272727272727272,0.0510204081632653,0.6363636363636364,0.2,야채,화장품,화장품,33,이사/혼수시즌,322,0.00909090909090909,22977739084298.137,171817500.0,0.8990953552064407
1450,6886300,688630,2705600,6,9,5,3,12,0.7,0.0,0.0,0.0,1.0,0.0,0.0,2295433.3333333335,3.3333333333333335,0.0,0.0,0.0,0.0,6886300,10,캐주얼,영등포점,0.1,0.0,0.005808634535236629,1.0,0.1,0.3,0.0,0.0,BABY,4.75827478769131,0,0.15493529254331817,0.0,1,3.0,1,6,3,0,2.0,명품,의류,fall,1,0.041666666666666664,0.0,0.7,5000.0,0.4,0.7,0.1,0,10,없음,없음,없음,캐주얼,0.0,0.0,0.0,1.0,10.0,없음,4326300,6,3,0.0,0,938200.0,5.0,3.0,0.882,1046477.3693470659,13.896901996716645,10.0,1.4142135623730951,307,0.0,0.0,0.5,4306400.0,0.0,0.0,0.0,0.3,10,포숑,캐주얼,307,vvip,1.0,0.0,6,60.0,겨울,1.6666666666666667,1751866,,,,,,,1.8894443627691182,-0.48535879389016523,0.09090909090909091,스트리트,2705600,3,5,0.0,0.06802721088435375,1.3333333333333333,0.0,수입식품,캐주얼,캐주얼,1,기타,24,0.1,3087276375555.555,,
1451,117680940,364337,16596000,69,41,16,87,4,0.33436532507739936,0.28792569659442724,0.21362229102167182,0.26006191950464397,0.23839009287925697,52614000.0,8.0,1352654.4827586208,3.7126436781609193,27538860.0,79.0,53370780.0,165.0,117680940,323,축산가공,부산본점,0.0,0.034055727554179564,0.10620640861638257,1.0,0.1,0.7523219814241486,0.02476780185758514,0.0,ACE,81.31482070107515,디자이너부틱,4.493123483756227,3.0,1,232.0,2,7,1,0,1.0,명품,식품,fall,5,0.041666666666666664,5.0,0.337,300.0,0.73,0.26006191950464397,0.07739938080495357,0,323,농산물,축산가공,기타,축산가공,0.28792569659442724,0.21362229102167182,0.26006191950464397,0.23839009287925697,77.0,주류,16762000,16,87,0.0,0,24588220.0,209.0,3.1,0.792,2231547.21806596,13.898565448205659,315.0,7.557356440160565,8,0.0,0.0,0.6470588235294118,86571000.0,239900.0,0.0,0.0,0.009287925696594427,323,유제품,축산가공,8,lenith,0.38974076855606354,1.0,16,21.36222910216718,봄,0.1839080459770115,1261538,13.0,1669700.0,0.04024767801857585,1.0,3427000.0,0.0030959752321981426,0.6870833319661491,0.39484126792672336,1.0,디자이너부틱,84856000,43,16,0.1826625386996904,0.07576823832981462,1.3333333333333333,0.544891640866873,수입단기행사,디자이너,디자이너,80,이사/혼수시즌,696,0.0,25019248362231.63,140693000.0,1.1955461946514023
1452,1282060,98620,325000,7,9,6,6,24,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,213676.66666666666,2.1666666666666665,565060.0,6.0,805060.0,8.0,1282060,13,가공식품,영등포점,0.0,0.0,0.988690076907477,3.0,0.0,0.8461538461538461,0.0,0.0,BABY,0.8858739488996298,0,0.30987058508663634,0.0,1,11.0,4,4,3,0,1.0,식품,식품,summer,10,0.041666666666666664,2.0,0.0,4500.0,0.54,0.46153846153846156,0.3076923076923077,0,13,없음,가공식품,가공식품,없음,0.0,0.5384615384615384,0.46153846153846156,0.0,없음,차/커피,358000,3,6,0.0,0,852060.0,11.0,2.2,0.712,108822.82481170942,11.652783054944923,13.0,2.0816659994661326,67,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.07692307692307693,13,상품군미지정,기타,67,etc,0.20474860770946757,0.0,3,53.84615384615385,가을,1.0,181593,,,,,,,1.4051188470584877,-0.48535879389016523,0.0,산지통합,430000,4,6,0.0,0.044217687074829926,0.5,0.38461538461538464,밥류,,농산물,2,이사/혼수시즌,48,0.0,10025889388.888887,,
1453,244500,22227,63000,2,7,2,2,38,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,122250.0,5.5,0.0,0.0,0.0,0.0,244500,11,가공식품,본  점,0.0,0.0,0.8732106339468303,1.0,0.0,0.8181818181818182,0.0,0.0,BABY,0.16894387197631897,0,0.10329019502887879,0.0,1,9.0,2,1,1,0,1.0,식품,식품,summer,6,0.041666666666666664,0.0,0.0,5500.0,1.0,1.0,0.36363636363636365,0,11,가공식품,가공식품,없음,없음,0.45454545454545453,0.5454545454545454,0.0,0.0,없음,없음,162000,6,2,0.0,0,244500.0,11.0,5.5,1.031,19653.706566909503,9.987415012471414,11.0,0.7071067811865476,203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,즉석.스넥(매장),가공식품,203,etc,0.3374233128834356,0.0,6,18.181818181818183,여름,1.0,48000,,,,,,,2.6457513110645907,-0.48535879389016523,0.0,밥류,87000,6,2,0.0,0.11224489795918367,2.5,0.0,브랜드샵,,가공식품,2,기타,16,0.0,1580062500.0,,
1454,156246060,1370579,10024000,54,43,22,41,8,0.37719298245614036,0.15789473684210525,0.19298245614035087,0.17543859649122806,0.47368421052631576,0.0,0.0,3810879.512195122,2.7804878048780486,35067800.0,36.0,87651950.0,54.0,156246060,114,농산물,청량리점,0.07894736842105263,0.11403508771929824,0.03597428312752334,3.0,0.28,0.5,0.0,0.0,ACE,107.96243090979245,0,2.1174489980920153,1.0,1,47.0,4,3,3,0,2.0,화장품,식품,fall,1,0.041666666666666664,2.0,0.404,1250.0,0.36,0.20175438596491227,0.18421052631578946,10000,114,수산품,기타,일용잡화,농산물,0.15789473684210525,0.19298245614035087,0.17543859649122806,0.47368421052631576,54.0,스포츠,14845000,8,41,0.0,0,106169160.0,96.0,2.6,1.033,2411371.070739207,14.703716004828348,114.0,6.694638288823514,1,0.07017543859649122,8.0,0.8421052631578947,29616800.0,480000.0,0.0,0.0,0.03508771929824561,114,상품군미지정,섬유잡화,1,lenith,0.5508696347287093,1.0,8,47.368421052631575,겨울,0.5365853658536586,3194227,11.0,15076450.0,0.09649122807017543,,,,0.525486676377598,-0.48535879389016523,1.0,기초A,36078000,8,22,0.03508771929824561,0.05674464907914386,1.2682926829268293,0.32456140350877194,기초 화장품,화장품,화장품,33,기타,82,0.0,13780376320092.447,121649200.0,0.7785745125349081
1455,177020,25289,80000,4,7,4,3,28,0.8571428571428571,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,59006.666666666664,2.3333333333333335,0.0,0.0,0.0,0.0,177020,7,가공식품,본  점,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,BABY,0.12231674526481792,0,0.15493529254331817,0.0,1,7.0,1,7,1,0,1.0,식품,식품,spring,3,0.041666666666666664,0.0,0.857,2400.0,0.86,0.42857142857142855,0.0,0,7,농산물,없음,없음,가공식품,0.5714285714285714,0.0,0.0,0.42857142857142855,3.0,없음,80000,3,3,0.0,0,177020.0,7.0,2.3,0.539,29934.84448407431,10.53069968170836,7.0,1.1547005383792515,273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,7,수입식품,차/커피,273,etc,0.0,0.0,3,57.14285714285714,봄,1.3333333333333333,50266,,,,,,,1.4142135623730951,-0.48535879389016523,0.09090909090909091,수입식품,80000,3,4,0.42857142857142855,0.047619047619047616,0.0,0.42857142857142855,일반가공식품,,차/커피,0,입학/졸업시즌,24,0.0,620853422.2222222,,
